1474410301,0.85856,0.85892
1474410324,0.85855,0.85891
1474410328,0.85854,0.85888
1474410328,0.85854,0.85891
1474410331,0.85854,0.8589
1474410331,0.85853,0.85889
1474410331,0.85853,0.85887
1474410332,0.8585199999999999,0.85887
1474410332,0.85851,0.85887
1474410333,0.8585199999999999,0.85888
1474410333,0.85853,0.85888
1474410333,0.8585199999999999,0.85888
1474410334,0.8585,0.85886
1474410334,0.8585,0.85884
1474410335,0.85849,0.85884
1474410335,0.85849,0.85885
1474410337,0.85848,0.85885
1474410337,0.85848,0.85881
1474410337,0.85846,0.85881
1474410338,0.85847,0.85881
1474410338,0.85846,0.85881
1474410338,0.85847,0.85881
1474410340,0.85846,0.85881
1474410340,0.85846,0.8588
1474410340,0.85847,0.85881
1474410341,0.85846,0.85881
1474410342,0.85847,0.85881
1474410343,0.85846,0.85881
1474410343,0.85845,0.85881
1474410343,0.85846,0.85881
1474410347,0.85846,0.8588
1474410347,0.85845,0.8588
1474410347,0.85844,0.8588
1474410360,0.85844,0.85881
1474410360,0.85844,0.8587900000000001
1474410363,0.85845,0.8587900000000001
1474410380,0.85845,0.85881
1474410380,0.85845,0.8587900000000001
1474410400,0.85845,0.8587900000000001
1474410415,0.85846,0.8587900000000001
1474410420,0.85846,0.85881
1474410420,0.85846,0.8587900000000001
1474410425,0.85845,0.8587900000000001
1474410440,0.85845,0.85881
1474410440,0.85845,0.8587900000000001
1474410440,0.85845,0.85881
1474410440,0.85846,0.8588
1474410456,0.85847,0.8588
1474410459,0.85848,0.8588
1474410460,0.85848,0.85881
1474410460,0.85848,0.8588
1474410460,0.85848,0.8587900000000001
1474410460,0.85848,0.85881
1474410460,0.85848,0.8588
1474410468,0.85848,0.85882
1474410468,0.85848,0.8587900000000001
1474410476,0.85848,0.85883
1474410476,0.85848,0.8588
1474410479,0.85849,0.8588
1474410496,0.85849,0.8587900000000001
1474410512,0.85849,0.8588
1474410533,0.85849,0.8588
1474410540,0.85849,0.85883
1474410540,0.85849,0.8588
1474410540,0.85849,0.85882
1474410540,0.85849,0.8587900000000001
1474410544,0.85848,0.8587900000000001
1474410544,0.85843,0.85876
1474410544,0.85842,0.85876
1474410545,0.85839,0.85875
1474410547,0.8584000000000001,0.85875
1474410547,0.85839,0.85875
1474410547,0.8584000000000001,0.85875
1474410548,0.85839,0.85875
1474410548,0.8584000000000001,0.85875
1474410548,0.8584000000000001,0.85877
1474410548,0.8584000000000001,0.85876
1474410551,0.85838,0.85875
1474410556,0.85839,0.85876
1474410556,0.85839,0.85875
1474410556,0.8584000000000001,0.85875
1474410556,0.85839,0.85876
1474410557,0.85838,0.85875
1474410557,0.85839,0.85875
1474410562,0.85838,0.85875
